stop_id,stop_name,stop_lat,stop_lon,location_type,parent_station,wheelchair_boarding,level_id,platform_code
"14325","North Melbourne Station","-37.80716764","144.94212242","","vic:rail:NME","1","Level 0","2"
"14326","North Melbourne Station","-37.80716665","144.94206565","","vic:rail:NME","1","Level 0","3"
"14327","North Melbourne Station","-37.80721910","144.94197333","","vic:rail:NME","1","Level 0","4"
"14328","North Melbourne Station","-37.80740084","144.94205915","","vic:rail:NME","1","Level 0","5"
"14329","North Melbourne Station","-37.80737985","144.94188936","","vic:rail:NME","1","Level 0","6"
"14330","Clifton Hill Station","-37.78863140","144.99547418","","vic:rail:CHL","1","Level 0","1"
"14331","Clifton Hill Station","-37.78841367","144.99538922","","vic:rail:CHL","1","Level 0","2"
"14332","Victoria Park Station","-37.79923889","144.99444923","","vic:rail:VPK","1","Level 1","1"
"14333","Victoria Park Station","-37.79903956","144.99438648","","vic:rail:VPK","1","Level 1","2"
"14334","Collingwood Station","-37.80427333","144.99373379","","vic:rail:CWD","1","Level 2","2"
"14335","Collingwood Station","-37.80458937","144.99377067","","vic:rail:CWD","1","Level 2","1"
"14336","North Richmond Station","-37.81055187","144.99251882","","vic:rail:NRM","1","Level 1","1"
"14337","North Richmond Station","-37.81018217","144.99250612","","vic:rail:NRM","1","Level 1","2"
"14338","West Richmond Station","-37.81503885","144.99140899","","vic:rail:WRM","1","Level 0","1"
"14339","West Richmond Station","-37.81476978","144.99148444","","vic:rail:WRM","1","Level 0","2"
"14340","Jolimont-MCG Station","-37.81654212","144.98392753","","vic:rail:JLI","1","Level -1","1"
"14341","Jolimont-MCG Station","-37.81647045","144.98395220","","vic:rail:JLI","1","Level -1","2"
"15323","Rosanna Station","-37.74319537","145.06622284","","vic:rail:ROS","1","Level 2","2"
"15324","Macleod Station","-37.72606375","145.06898314","","vic:rail:MCD","1","Level 1","3"
"15325","Macleod Station","-37.72607462","145.06909632","","vic:rail:MCD","1","Level 1","2"
"15326","Macleod Station","-37.72596801","145.06918986","","vic:rail:MCD","1","Level 1","1"
"15327","Watsonia Station","-37.71102048","145.08375774","","vic:rail:WAT","1","Level -1","1"
"15328","Watsonia Station","-37.71099198","145.08366772","","vic:rail:WAT","1","Level -1","2"
"15329","Greensborough Station","-37.70395099","145.10805466","","vic:rail:GRN","1","Level -1","1"
"15330","Greensborough Station","-37.70391659","145.10815762","","vic:rail:GRN","1","Level -1","2"
"15331","Montmorency Station","-37.71525280","145.12105171","","vic:rail:MMY","1","Level 0","1"
"15332","Eltham Station","-37.71340714","145.14792767","","vic:rail:ELT","1","Level 0","1"
"15333","Eltham Station","-37.71336031","145.14781539","","vic:rail:ELT","1","Level 0","2"
"15334","Diamond Creek Station","-37.67336015","145.15848196","","vic:rail:DCK","1","Level 1","1"
"15335","Diamond Creek Station","-37.67353660","145.15823950","","vic:rail:DCK","1","Level 1","2"
"15336","Wattle Glen Station","-37.66400518","145.18169298","","vic:rail:WTT","1","Level 0","1"
"15337","Hurstbridge Station","-37.63957765","145.19196721","","vic:rail:HBE","1","Level 0","1"
"15338","Williamstown Station","-37.86763077","144.90504258","","vic:rail:WIL","1","Level 0","1"
"15339","Williamstown Beach Station","-37.86402570","144.89441423","","vic:rail:WBH","1","Level 0","1"
"15340","Williamstown Beach Station","-37.86391803","144.89444003","","vic:rail:WBH","1","Level 0","2"
"15341","North Williamstown Station","-37.85712326","144.88890497","","vic:rail:NWN","1","Level 0","1"
"15342","North Williamstown Station","-37.85708047","144.88903122","","vic:rail:NWN","1","Level 0","2"
"15343","Newport Station","-37.84284244","144.88352816","","vic:rail:NPT","1","Level 0","1"
"15344","Newport Station","-37.84278103","144.88362083","","vic:rail:NPT","1","Level 0","2"
"15345","Spotswood Station","-37.83069149","144.88585242","","vic:rail:SPT","1","Level 0","1"
"15346","Spotswood Station","-37.83072055","144.88596521","","vic:rail:SPT","1","Level 0","2"
"15347","Yarraville Station","-37.81592968","144.88982921","","vic:rail:YVE","1","Level 1","1"
"15348","Yarraville Station","-37.81594011","144.88990843","","vic:rail:YVE","1","Level 1","2"
"15349","Seddon Station","-37.80899491","144.89560371","","vic:rail:SEN","1","Level 0","1"
"15350","Seddon Station","-37.80900656","144.89575104","","vic:rail:SEN","1","Level 0","2"
"15352","Sunbury Station","-37.57905771","144.72793124","","vic:rail:SUY","1","Level 0","2"
"15354","Diggers Rest Station","-37.62771153","144.71998051","","vic:rail:DRT","1","Level 0","2"
"15355","Watergardens Station","-37.70077275","144.77394158","","vic:rail:WGS","1","Level 0","1"
"15356","Watergardens Station","-37.70098998","144.77399179","","vic:rail:WGS","1","Level 0","2"
"15357","Watergardens Station","-37.70101593","144.77393431","","vic:rail:WGS","1","Level 0","3"
"15358","Keilor Plains Station","-37.72942451","144.79379049","","vic:rail:KPL","1","Level 1","1"
"15359","Keilor Plains Station","-37.72960464","144.79378514","","vic:rail:KPL","1","Level 1","2"
"15360","St Albans Station","-37.74485644","144.79978958","","vic:rail:SAB","1","Level -1","2"
"15361","St Albans Station","-37.74480388","144.79987058","","vic:rail:SAB","1","Level -1","1"
"15362","Ginifer Station","-37.75934606","144.81085860","","vic:rail:GIN","1","Level 0","1"
"15363","Ginifer Station","-37.75940721","144.81075464","","vic:rail:GIN","1","Level 0","2"
"15364","Albion Station","-37.77746178","144.82460703","","vic:rail:ALB","1","Level 0","1"
"15365","Albion Station","-37.77753383","144.82460491","","vic:rail:ALB","1","Level 0","2"
"15366","Epping Station","-37.65221073","145.03142985","","vic:rail:EPP","1","Level -1","1"
"15367","Epping Station","-37.65214786","145.03144284","","vic:rail:EPP","1","Level -1","2"
"15368","Lalor Station","-37.66587124","145.01734000","","vic:rail:LAL","1","Level 0","1"
"15369","Lalor Station","-37.66585113","145.01721583","","vic:rail:LAL","1","Level 0","2"
"15370","Thomastown Station","-37.68032122","145.01434735","","vic:rail:TSN","1","Level 0","1"
"15371","Keon Park Station","-37.69575118","145.01175821","","vic:rail:KPK","1","Level 2","1"
"15372","Keon Park Station","-37.69562373","145.01168222","","vic:rail:KPK","1","Level 2","2"
"15373","Ruthven Station","-37.70791498","145.00948212","","vic:rail:RUT","1","Level 1","1"
"15374","Ruthven Station","-37.70790501","145.00942567","","vic:rail:RUT","1","Level 1","2"
"15375","Reservoir Station","-37.71670648","145.00710270","","vic:rail:RES","1","Level 1","1"
"15376","Reservoir Station","-37.71666911","145.00702429","","vic:rail:RES","1","Level 1","2"
"15377","Regent Station","-37.72848442","145.00280441","","vic:rail:REG","1","Level -1","1"
"15378","Regent Station","-37.72842883","145.00271513","","vic:rail:REG","1","Level 0","2"
"15379","Preston Station","-37.73886456","145.00058495","","vic:rail:PRE","1","Level 1","1"
"15380","Preston Station","-37.73886263","145.00047152","","vic:rail:PRE","1","Level 1","2"
"15381","Bell Station","-37.74603438","145.00036930","","vic:rail:BEL","1","Level 1","1"
"15382","Bell Station","-37.74585957","145.00015838","","vic:rail:BEL","1","Level 1","2"
"15383","Thornbury Station","-37.75516046","144.99860264","","vic:rail:TBY","1","Level 0","1"
"15384","Thornbury Station","-37.75495213","144.99854015","","vic:rail:TBY","1","Level 0","2"
"15385","Croxton Station","-37.76412880","144.99710084","","vic:rail:CXT","1","Level 1","1"
"15386","Croxton Station","-37.76413588","144.99698713","","vic:rail:CXT","1","Level 1","2"
"15387","Northcote Station","-37.76990179","144.99529893","","vic:rail:NCE","1","Level 1","1"
"15388","Northcote Station","-37.76982857","144.99523279","","vic:rail:NCE","1","Level 1","2"
"15389","Merri Station","-37.77793772","144.99302679","","vic:rail:MER","1","Level 1","1"
"15390","Merri Station","-37.77771117","144.99295344","","vic:rail:MER","1","Level 0","2"
"15391","Rushall Station","-37.78328287","144.99256427","","vic:rail:RUS","1","Level 1","1"
"15392","Rushall Station","-37.78294854","144.99198287","","vic:rail:RUS","1","Level 1","2"
"15512","Tottenham Station","-37.79928801","144.86350036","","vic:rail:TOT","1","Level 0","1"
"15513","Tottenham Station","-37.79933243","144.86346501","","vic:rail:TOT","1","Level 0","2"
"15514","West Footscray Station","-37.80167533","144.88392028","","vic:rail:WFY","1","Level 0","1"
"15515","West Footscray Station","-37.80168131","144.88325002","","vic:rail:WFY","1","Level 0","2"
"15516","Middle Footscray Station","-37.80246975","144.89103013","","vic:rail:MFY","1","Level 0","1"
"15517","Middle Footscray Station","-37.80253361","144.89107375","","vic:rail:MFY","1","Level 0","2"
"15518","Footscray Station","-37.80143884","144.90192848","","vic:rail:FSY","1","Level -1","1"
"15519","Footscray Station","-37.80146849","144.90207529","","vic:rail:FSY","1","Level 0","2"
"15520","Footscray Station","-37.80155997","144.90215220","","vic:rail:FSY","1","Level 0","3"
"15521","Footscray Station","-37.80158062","144.90229926","","vic:rail:FSY","1","Level 0","4"
"15522","South Kensington Station","-37.79946443","144.92476672","","vic:rail:SKN","1","Level 0","1"
"15523","South Kensington Station","-37.79957532","144.92492262","","vic:rail:SKN","1","Level 0","2"
"15524","Flemington Racecourse Station","-37.78772649","144.90718782","","vic:rail:RCE","1","Level 0","1"
"15525","Flemington Racecourse Station","-37.78724252","144.90733774","","vic:rail:RCE","1","Level 0","2"
"15526","Showgrounds Station","-37.78347886","144.91514237","","vic:rail:SGS","1","Level 0","1"
"15527","Craigieburn Station","-37.60229293","144.94322791","","vic:rail:CGB","1","Level 1","1"
"15528","Craigieburn Station","-37.60223730","144.94313883","","vic:rail:CGB","1","Level 1","2"
"15529","Broadmeadows Station","-37.68299742","144.91973940","","vic:rail:BMS","1","Level 0","1"
"15530","Broadmeadows Station","-37.68273680","144.91978070","","vic:rail:BMS","1","Level 0","2"
"15531","Jacana Station","-37.69533775","144.91583338","","vic:rail:JAC","1","Level 0","1"
"15532","Jacana Station","-37.69532795","144.91578829","","vic:rail:JAC","1","Level 0","2"
"15533","Glenroy Station","-37.70490324","144.91758444","","vic:rail:GRY","1","Level -1","1"
"15534","Glenroy Station","-37.70494567","144.91743580","","vic:rail:GRY","1","Level -1","2"
"15535","Oak Park Station","-37.71809525","144.92159412","","vic:rail:OKP","1","Level 0","1"
"15536","Oak Park Station","-37.71812928","144.92147972","","vic:rail:OKP","1","Level 0","2"
"15537","Pascoe Vale Station","-37.73124475","144.92831816","","vic:rail:PVL","1","Level 0","1"
"15538","Pascoe Vale Station","-37.73128779","144.92820349","","vic:rail:PVL","1","Level 0","2"
"15539","Strathmore Station","-37.74406093","144.92686001","","vic:rail:SME","1","Level 0","1"
"15540","Strathmore Station","-37.74397847","144.92678287","","vic:rail:SME","1","Level 0","2"
"15541","Glenbervie Station","-37.74736057","144.92079827","","vic:rail:GBV","1","Level 0","1"
"15542","Glenbervie Station","-37.74719924","144.92084819","","vic:rail:GBV","1","Level 0","2"
"15543","Essendon Station","-37.75624849","144.91633841","","vic:rail:ESD","1","Level 0","1"
"15544","Essendon Station","-37.75617343","144.91617026","","vic:rail:ESD","1","Level 0","2"
"15545","Essendon Station","-37.75617142","144.91605681","","vic:rail:ESD","1","Level 0","3"
"15546","Moonee Ponds Station","-37.76592504","144.91927945","","vic:rail:MPD","1","Level 1","1"
"15547","Moonee Ponds Station","-37.76590603","144.91922322","","vic:rail:MPD","1","Level 1","2"
"15548","Ascot Vale Station","-37.77533451","144.92189942","","vic:rail:ASV","1","Level 0","1"
"15549","Ascot Vale Station","-37.77541397","144.92180637","","vic:rail:ASV","1","Level 0","2"
"15550","Newmarket Station","-37.78731986","144.92904682","","vic:rail:NKT","1","Level 1","1"
"15551","Newmarket Station","-37.78724541","144.92891263","","vic:rail:NKT","1","Level 1","2"
"15552","Kensington Station","-37.79373618","144.93058245","","vic:rail:KEN","1","Level 0","1"
"15553","Kensington Station","-37.79371577","144.93044674","","vic:rail:KEN","1","Level 0","2"
"19998","Sunbury Station","-37.57914973","144.72803035","","vic:rail:SUY","1","Level 0",""
"20029","Craigieburn Station","-37.60227314","144.94312651","","vic:rail:CGB","1","Level 1",""
"2155","Morradoo Station","-38.35386024","145.18948092","","vic:rail:MRO","1","Level 0","1"
"22188","Southern Cross Station","-37.81825315","144.95200455","","vic:rail:SSS","1","Level 0","9"
"22189","Southern Cross Station","-37.81853495","144.95214444","","vic:rail:SSS","1","Level 0","10"
"22190","Southern Cross Station","-37.81853100","144.95191735","","vic:rail:SSS","1","Level 0","11"
"22191","Southern Cross Station","-37.81854783","144.95184872","","vic:rail:SSS","1","Level 0","12"
"22192","Southern Cross Station","-37.81866354","144.95176600","","vic:rail:SSS","1","Level 0","13"
"22193","Southern Cross Station","-37.81868957","144.95170848","","vic:rail:SSS","1","Level 0","14"
"22238","Flinders Street Station","-37.81830513","144.96696435","","vic:rail:FSS","1","Level 0",""
"22240","Footscray Station","-37.80157779","144.90214034","","vic:rail:FSY","1","Level 0",""
"22241","Sunshine Station","-37.78833946","144.83246381","","vic:rail:SUN","1","Level 0",""
"22243","St Albans Station","-37.74514179","144.80011024","","vic:rail:SAB","1","Level 0",""
"22244","Watergardens Station","-37.70097389","144.77409435","","vic:rail:WGS","1","Level 0",""
"22245","Newport Station","-37.84278575","144.88338205","","vic:rail:NPT","1","Level 0",""
"22246","Werribee Station","-37.89935058","144.66109614","","vic:rail:WER","1","Level 0",""
"22247","Richmond Station","-37.82407446","144.99016426","","vic:rail:RMD","1","Level 0",""
"22248","Caulfield Station","-37.87722507","145.04251962","","vic:rail:CFD","1","Level 1",""
"22249","Clayton Station","-37.92456781","145.12068518","","vic:rail:CLA","1","Level 1",""
"22250","Dandenong Station","-37.98996792","145.20972537","","vic:rail:DNG","1","Level 0",""
"22253","Essendon Station","-37.75600088","144.91609565","","vic:rail:ESD","1","Level 0",""
"26100","Aircraft Rail Replacement Bus Stop","-37.86713926","144.76089560","","vic:rail:ACF","1","Level 0","Replacement bus"
"26101","Alamein Rail Replacement Bus Stop","-37.86827813","145.07982729","","vic:rail:ALM","1","Level 0","Replacement bus"
"26104","Altona Rail Replacement Bus Stop","-37.86692411","144.83071983","","vic:rail:ALT","1","Level 0","Replacement bus"
"26105","Anstey Rail Replacement Bus Stop","-37.76069268","144.96330992","","vic:rail:ASY","1","Level 0","Replacement bus"
"26106","Armadale Rail Replacement Bus Stop","-37.85725345","145.02033842","","vic:rail:ARM","1","Level 0","Replacement bus"
"26108","Ashburton Rail Replacement Bus Stop","-37.86245730","145.08153566","","vic:rail:ASH","1","Level 0","Replacement bus"
"26109","Aspendale Rail Replacement Bus Stop","-38.02680418","145.10205782","","vic:rail:ASP","1","Level 0","Replacement bus"
"26110","Auburn Rail Replacement Bus Stop","-37.82385800","145.04637321","","vic:rail:AUB","1","Level 0","Replacement bus"
"26111","Balaclava Rail Replacement Bus Stop","-37.86879066","144.99332639","","vic:rail:BCV","1","Level 0","Replacement bus"
"26112","Batman Rail Replacement Bus Stop","-37.73361883","144.96526621","","vic:rail:BAT","1","Level 0","Replacement bus"
"26114","Bayswater Rail Replacement Bus Stop","-37.84115658","145.26652474","","vic:rail:BAY","1","Level 0","Replacement bus"
"26116","Belgrave Rail Replacement Bus Stop","-37.90926733","145.35615208","","vic:rail:BEG","1","Level 0","Replacement bus"
"26117","Bell Rail Replacement Bus Stop","-37.74556230","145.00282205","","vic:rail:BEL","1","Level 0","Replacement bus"
"26118","Bentleigh Rail Replacement Bus Stop","-37.91828296","145.03713157","","vic:rail:BEN","1","Level 0","Replacement bus"
